id,ticker,trade_date,close_price
1730,QQQ,2023-04-24,310.4433
1731,QQQ,2023-04-25,304.5872
1732,QQQ,2023-04-26,306.4344
1733,QQQ,2023-04-27,314.7667
1734,QQQ,2023-04-28,316.9381
1735,QQQ,2023-05-01,316.5746
1736,QQQ,2023-05-02,313.8136
1737,QQQ,2023-05-03,311.76
1738,QQQ,2023-05-04,310.6595
1739,QQQ,2023-05-05,317.2625
1740,QQQ,2023-05-08,318.0484
1741,QQQ,2023-05-09,316.0342
1742,QQQ,2023-05-10,319.4732
1743,QQQ,2023-05-11,320.5147
1744,QQQ,2023-05-12,319.3651
1745,QQQ,2023-05-15,321.0945
1746,QQQ,2023-05-16,321.458
1747,QQQ,2023-05-17,325.349
1748,QQQ,2023-05-18,331.3917
1749,QQQ,2023-05-19,330.645
1750,QQQ,2023-05-22,331.7553
1751,QQQ,2023-05-23,327.55
1752,QQQ,2023-05-24,325.8697
1753,QQQ,2023-05-25,333.7991
1754,QQQ,2023-05-26,342.3278
1755,QQQ,2023-05-30,343.8803
1756,QQQ,2023-05-31,341.9249
1757,QQQ,2023-06-01,345.8748
1758,QQQ,2023-06-02,348.4689
1759,QQQ,2023-06-05,348.7144
1760,QQQ,2023-06-06,348.6555
1761,QQQ,2023-06-07,342.7404
1762,QQQ,2023-06-08,346.995
1763,QQQ,2023-06-09,348.3215
1764,QQQ,2023-06-12,354.207
1765,QQQ,2023-06-13,356.9288
1766,QQQ,2023-06-14,359.5228
1767,QQQ,2023-06-15,363.8068
1768,QQQ,2023-06-16,361.5174
1769,QQQ,2023-06-20,360.9999
1770,QQQ,2023-06-21,356.0803
1771,QQQ,2023-06-22,360.2816
1772,QQQ,2023-06-23,356.71
1773,QQQ,2023-06-26,351.9281
1774,QQQ,2023-06-27,357.9792
1775,QQQ,2023-06-28,358.6778
1776,QQQ,2023-06-29,357.9595
1777,QQQ,2023-06-30,363.4794
1778,QQQ,2023-07-03,364.3354
1779,QQQ,2023-07-05,364.3255
1780,QQQ,2023-07-06,361.5509
1781,QQQ,2023-07-07,360.3505
1782,QQQ,2023-07-10,360.4686
1783,QQQ,2023-07-11,362.2494
1784,QQQ,2023-07-12,366.8246
1785,QQQ,2023-07-13,373.0528
1786,QQQ,2023-07-14,372.9742
1787,QQQ,2023-07-17,376.4572
1788,QQQ,2023-07-18,379.5369
1789,QQQ,2023-07-19,379.4483
1790,QQQ,2023-07-20,370.7013
1791,QQQ,2023-07-21,369.5894
1792,QQQ,2023-07-24,370.1798
1793,QQQ,2023-07-25,372.6888
1794,QQQ,2023-07-26,371.4491
1795,QQQ,2023-07-27,370.5635
1796,QQQ,2023-07-28,377.3132
1797,QQQ,2023-07-31,377.51
1798,QQQ,2023-08-01,376.6344
1799,QQQ,2023-08-02,368.3694
1800,QQQ,2023-08-03,367.7791
1801,QQQ,2023-08-04,366.0572
1802,QQQ,2023-08-07,369.1566
1803,QQQ,2023-08-08,366.0179
1804,QQQ,2023-08-09,361.9936
1805,QQQ,2023-08-10,362.6627
1806,QQQ,2023-08-11,360.3505
1807,QQQ,2023-08-14,364.3943
1808,QQQ,2023-08-15,360.5276
1809,QQQ,2023-08-16,356.71
1810,QQQ,2023-08-17,352.8136
1811,QQQ,2023-08-18,352.3709
1812,QQQ,2023-08-21,358.0481
1813,QQQ,2023-08-22,357.5365
1814,QQQ,2023-08-23,363.1743
1815,QQQ,2023-08-24,355.4112
1816,QQQ,2023-08-25,358.1662
1817,QQQ,2023-08-28,360.8621
1818,QQQ,2023-08-29,368.7433
1819,QQQ,2023-08-30,370.7997
1820,QQQ,2023-08-31,371.9115
1821,QQQ,2023-09-01,371.518
1822,QQQ,2023-09-05,371.9902
1823,QQQ,2023-09-06,368.7138
1824,QQQ,2023-09-07,366.0769
1825,QQQ,2023-09-08,366.5885
1826,QQQ,2023-09-11,370.9079
1827,QQQ,2023-09-12,366.7951
1828,QQQ,2023-09-13,368.1923
1829,QQQ,2023-09-14,371.2031
1830,QQQ,2023-09-15,364.847
1831,QQQ,2023-09-18,365.2273
1832,QQQ,2023-09-19,364.4489
1833,QQQ,2023-09-20,359.197
1834,QQQ,2023-09-21,352.615
1835,QQQ,2023-09-22,352.6642
1836,QQQ,2023-09-25,354.3393
1837,QQQ,2023-09-26,349.0184
1838,QQQ,2023-09-27,349.8363
1839,QQQ,2023-09-28,352.7628
1840,QQQ,2023-09-29,353.0189
1841,QQQ,2023-10-02,355.9651
1842,QQQ,2023-10-03,349.718
1843,QQQ,2023-10-04,354.4772
1844,QQQ,2023-10-05,353.4327
1845,QQQ,2023-10-06,359.3547
1846,QQQ,2023-10-09,361.1874
1847,QQQ,2023-10-10,363.1877
1848,QQQ,2023-10-11,365.7791
1849,QQQ,2023-10-12,364.508
1850,QQQ,2023-10-13,359.9261
1851,QQQ,2023-10-16,363.9957
1852,QQQ,2023-10-17,362.8034
1853,QQQ,2023-10-18,358.0442
1854,QQQ,2023-10-19,354.694
1855,QQQ,2023-10-20,349.4027
1856,QQQ,2023-10-23,350.4571
1857,QQQ,2023-10-24,353.8663
1858,QQQ,2023-10-25,345.2052
1859,QQQ,2023-10-26,338.6231
1860,QQQ,2023-10-27,340.2489
1861,QQQ,2023-10-30,344.0818
1862,QQQ,2023-10-31,345.7274
1863,QQQ,2023-11-01,351.7282
1864,QQQ,2023-11-02,358.1131
1865,QQQ,2023-11-03,362.3206
1866,QQQ,2023-11-06,363.7986
1867,QQQ,2023-11-07,367.2375
1868,QQQ,2023-11-08,367.4739
1869,QQQ,2023-11-09,364.646
1870,QQQ,2023-11-10,372.844
1871,QQQ,2023-11-13,371.6813
1872,QQQ,2023-11-14,379.6823
1873,QQQ,2023-11-15,379.9681
1874,QQQ,2023-11-16,380.2932
1875,QQQ,2023-11-17,380.3819
1876,QQQ,2023-11-20,385.0131
1877,QQQ,2023-11-21,382.7763
1878,QQQ,2023-11-22,384.343
1879,QQQ,2023-11-24,383.8011
1880,QQQ,2023-11-27,383.466
1881,QQQ,2023-11-28,384.4711
1882,QQQ,2023-11-29,384.0966
1883,QQQ,2023-11-30,383.131
1884,QQQ,2023-12-01,384.2247
1885,QQQ,2023-12-04,380.6578
1886,QQQ,2023-12-05,381.6136
1887,QQQ,2023-12-06,379.4064
1888,QQQ,2023-12-07,384.7076
1889,QQQ,2023-12-08,386.4221
1890,QQQ,2023-12-11,389.7229
1891,QQQ,2023-12-12,392.8268
1892,QQQ,2023-12-13,397.8224
1893,QQQ,2023-12-14,397.4776
1894,QQQ,2023-12-15,399.399
1895,QQQ,2023-12-18,401.9147
1896,QQQ,2023-12-19,403.9684
1897,QQQ,2023-12-20,397.9654
1898,QQQ,2023-12-21,402.596
1899,QQQ,2023-12-22,403.1982
1900,QQQ,2023-12-26,405.6665
1901,QQQ,2023-12-27,406.4923
1902,QQQ,2023-12-28,406.2947
1903,QQQ,2023-12-29,404.5364
1904,QQQ,2024-01-02,397.6908
1905,QQQ,2024-01-03,393.4826
1906,QQQ,2024-01-04,391.4576
1907,QQQ,2024-01-05,391.9218
1908,QQQ,2024-01-08,400.022
1909,QQQ,2024-01-09,400.8123
1910,QQQ,2024-01-10,403.5288
1911,QQQ,2024-01-11,404.3685
1912,QQQ,2024-01-12,404.5759
1913,QQQ,2024-01-16,404.5364
1914,QQQ,2024-01-17,402.2545
1915,QQQ,2024-01-18,407.9642
1916,QQQ,2024-01-19,416.0545
1917,QQQ,2024-01-22,416.5978
1918,QQQ,2024-01-23,418.3266
1919,QQQ,2024-01-24,420.6479
1920,QQQ,2024-01-25,421.1616
1921,QQQ,2024-01-26,418.6525
1922,QQQ,2024-01-29,422.9397
1923,QQQ,2024-01-30,420.1244
1924,QQQ,2024-01-31,411.8957
1925,QQQ,2024-02-01,416.746
1926,QQQ,2024-02-02,423.7892
1927,QQQ,2024-02-05,423.2361
1928,QQQ,2024-02-06,422.3865
1929,QQQ,2024-02-07,426.733
1930,QQQ,2024-02-08,427.5233
1931,QQQ,2024-02-09,431.7314
1932,QQQ,2024-02-12,430.0422
1933,QQQ,2024-02-13,423.3348
1934,QQQ,2024-02-14,427.948
1935,QQQ,2024-02-15,429.2224
1936,QQQ,2024-02-16,425.3303
1937,QQQ,2024-02-20,422.1198
1938,QQQ,2024-02-21,420.4306
1939,QQQ,2024-02-22,432.739
1940,QQQ,2024-02-23,431.4647
1941,QQQ,2024-02-26,431.2374
1942,QQQ,2024-02-27,432.2747
1943,QQQ,2024-02-28,429.973
1944,QQQ,2024-02-29,433.6576
1945,QQQ,2024-03-01,440.1872
1946,QQQ,2024-03-04,438.6165
1947,QQQ,2024-03-05,430.7436
1948,QQQ,2024-03-06,433.4502
1949,QQQ,2024-03-07,440.0292
1950,QQQ,2024-03-08,433.6774
1951,QQQ,2024-03-11,432.0673
1952,QQQ,2024-03-12,438.261
1953,QQQ,2024-03-13,434.8925
1954,QQQ,2024-03-14,433.796
1955,QQQ,2024-03-15,428.6394
1956,QQQ,2024-03-18,432.7276
1957,QQQ,2024-03-19,433.8058
1958,QQQ,2024-03-20,438.9492
1959,QQQ,2024-03-21,441.0265
1960,QQQ,2024-03-22,441.5309
1961,QQQ,2024-03-25,439.9286
1962,QQQ,2024-03-26,438.5041
1963,QQQ,2024-03-27,439.9978
1964,QQQ,2024-03-28,439.1867
1965,QQQ,2024-04-01,440.1165
1966,QQQ,2024-04-02,436.3181
1967,QQQ,2024-04-03,437.2974
1968,QQQ,2024-04-04,430.6108
1969,QQQ,2024-04-05,435.6851
1970,QQQ,2024-04-08,435.8137
1971,QQQ,2024-04-09,437.426
1972,QQQ,2024-04-10,433.6079
1973,QQQ,2024-04-11,440.5319
1974,QQQ,2024-04-12,433.509
1975,QQQ,2024-04-15,426.3773
1976,QQQ,2024-04-16,426.4169
1977,QQQ,2024-04-17,421.214
1978,QQQ,2024-04-18,418.8105
1979,QQQ,2024-04-19,410.1456
1980,QQQ,2024-04-22,414.2703
1981,QQQ,2024-04-23,420.4524
1982,QQQ,2024-04-24,421.8768
1983,QQQ,2024-04-25,419.8391
1984,QQQ,2024-04-26,426.318
1985,QQQ,2024-04-29,428.049
1986,QQQ,2024-04-30,419.9776
1987,QQQ,2024-05-01,416.941
1988,QQQ,2024-05-02,422.2625
1989,QQQ,2024-05-03,430.7493
1990,QQQ,2024-05-06,435.4676
1991,QQQ,2024-05-07,435.5368
1992,QQQ,2024-05-08,435.2796
1993,QQQ,2024-05-09,436.2291
1994,QQQ,2024-05-10,437.2578
1995,QQQ,2024-05-13,438.2668
1996,QQQ,2024-05-14,441.0858
1997,QQQ,2024-05-15,447.9801
1998,QQQ,2024-05-16,447.0701
1999,QQQ,2024-05-17,446.8524
2000,QQQ,2024-05-20,449.9683
2001,QQQ,2024-05-21,450.8485
2002,QQQ,2024-05-22,450.7596
2003,QQQ,2024-05-23,448.7318
2004,QQQ,2024-05-24,452.9753
2005,QQQ,2024-05-28,454.6864
2006,QQQ,2024-05-29,451.4816
2007,QQQ,2024-05-30,446.6447
2008,QQQ,2024-05-31,445.8138
2009,QQQ,2024-06-03,448.2076
2010,QQQ,2024-06-04,449.4341
2011,QQQ,2024-06-05,458.4946
2012,QQQ,2024-06-06,458.3363
2013,QQQ,2024-06-07,457.9308
2014,QQQ,2024-06-10,459.7805
2015,QQQ,2024-06-11,462.9358
2016,QQQ,2024-06-12,468.9993
2017,QQQ,2024-06-13,471.5413
2018,QQQ,2024-06-14,473.9845
2019,QQQ,2024-06-17,479.7907
2020,QQQ,2024-06-18,479.9391
2021,QQQ,2024-06-20,476.2397
2022,QQQ,2024-06-21,474.9637
2023,QQQ,2024-06-24,469.5565
2024,QQQ,2024-06-25,474.9261
2025,QQQ,2024-06-26,475.9069
2026,QQQ,2024-06-27,477.1353
2027,QQQ,2024-06-28,474.6586
2028,QQQ,2024-07-01,477.4425
2029,QQQ,2024-07-02,482.4555
2030,QQQ,2024-07-03,486.4778
2031,QQQ,2024-07-05,491.5502
2032,QQQ,2024-07-08,492.7192
2033,QQQ,2024-07-09,493.1452
2034,QQQ,2024-07-10,498.287
2035,QQQ,2024-07-11,487.3595
2036,QQQ,2024-07-12,490.2227
2037,QQQ,2024-07-15,491.5403
2038,QQQ,2024-07-16,491.7285
2039,QQQ,2024-07-17,477.2939
2040,QQQ,2024-07-18,475.0351
2041,QQQ,2024-07-19,470.8246
2042,QQQ,2024-07-22,477.8388
2043,QQQ,2024-07-23,476.1546
2044,QQQ,2024-07-24,459.0748
2045,QQQ,2024-07-25,454.0122
2046,QQQ,2024-07-26,458.6685
2047,QQQ,2024-07-29,459.5899
2048,QQQ,2024-07-30,453.2791
2049,QQQ,2024-07-31,466.6933
2050,QQQ,2024-08-01,455.3893
2051,QQQ,2024-08-02,444.5807
2052,QQQ,2024-08-05,431.325
2053,QQQ,2024-08-06,435.4464
2054,QQQ,2024-08-07,430.7306
2055,QQQ,2024-08-08,443.907
2056,QQQ,2024-08-09,446.2253
2057,QQQ,2024-08-12,447.1863
2058,QQQ,2024-08-13,458.2822
2059,QQQ,2024-08-14,458.4308
2060,QQQ,2024-08-15,470.0122
2061,QQQ,2024-08-16,470.6165
2062,QQQ,2024-08-19,476.7986
2063,QQQ,2024-08-20,475.7979
2064,QQQ,2024-08-21,478.0171
2065,QQQ,2024-08-22,470.4382
2066,QQQ,2024-08-23,475.5403
2067,QQQ,2024-08-26,470.9236
2068,QQQ,2024-08-27,472.3305
2069,QQQ,2024-08-28,466.9707
2070,QQQ,2024-08-29,466.2871
2071,QQQ,2024-08-30,471.845
2072,QQQ,2024-09-03,457.5193
2073,QQQ,2024-09-04,456.3305
2074,QQQ,2024-09-05,456.7565
2075,QQQ,2024-09-06,444.5213
2076,QQQ,2024-09-09,450.2376
2077,QQQ,2024-09-10,454.3987
2078,QQQ,2024-09-11,464.2661
2079,QQQ,2024-09-12,468.8233
2080,QQQ,2024-09-13,470.9236
2081,QQQ,2024-09-16,468.8431
2082,QQQ,2024-09-17,469.0908
2083,QQQ,2024-09-18,467.0599
2084,QQQ,2024-09-19,478.8691
2085,QQQ,2024-09-20,477.9577
2086,QQQ,2024-09-23,479.2246
2087,QQQ,2024-09-24,481.5362
2088,QQQ,2024-09-25,481.9826
2089,QQQ,2024-09-26,485.6038
2090,QQQ,2024-09-27,482.9053
2091,QQQ,2024-09-30,484.2149
2092,QQQ,2024-10-01,477.4685
2093,QQQ,2024-10-02,478.1432
2094,QQQ,2024-10-03,477.786
2095,QQQ,2024-10-04,483.4707
2096,QQQ,2024-10-07,478.292
2097,QQQ,2024-10-08,485.4352
2098,QQQ,2024-10-09,489.2547
2099,QQQ,2024-10-10,488.6992
2100,QQQ,2024-10-11,489.463
2101,QQQ,2024-10-14,493.5703
2102,QQQ,2024-10-15,486.9729
2103,QQQ,2024-10-16,487.0324
2104,QQQ,2024-10-17,487.3697
2105,QQQ,2024-10-18,490.5643
2106,QQQ,2024-10-21,491.5068
2107,QQQ,2024-10-22,492.0425
2108,QQQ,2024-10-23,484.5025
2109,QQQ,2024-10-24,488.4313
2110,QQQ,2024-10-25,491.4076
2111,QQQ,2024-10-28,491.4869
2112,QQQ,2024-10-29,496.2094
2113,QQQ,2024-10-30,492.4592
2114,QQQ,2024-10-31,480.0282
2115,QQQ,2024-11-01,483.5799
2116,QQQ,2024-11-04,482.1711
2117,QQQ,2024-11-05,488.3222
2118,QQQ,2024-11-06,501.5865
2119,QQQ,2024-11-07,509.4836
2120,QQQ,2024-11-08,510.079
2121,QQQ,2024-11-11,509.7813
2122,QQQ,2024-11-12,508.8586
2123,QQQ,2024-11-13,508.2039
2124,QQQ,2024-11-14,504.672
2125,QQQ,2024-11-15,492.6477
2126,QQQ,2024-11-18,496.0705
2127,QQQ,2024-11-19,499.4833
2128,QQQ,2024-11-20,499.1956
2129,QQQ,2024-11-21,500.9913
2130,QQQ,2024-11-22,501.7949
2131,QQQ,2024-11-25,502.5886
2132,QQQ,2024-11-26,505.287
2133,QQQ,2024-11-27,501.3087
2134,QQQ,2024-11-29,505.7137
2135,QQQ,2024-12-02,511.2198
2136,QQQ,2024-12-03,512.7874
2137,QQQ,2024-12-04,519.1269
2138,QQQ,2024-12-05,517.6884
2139,QQQ,2024-12-06,522.3215
2140,QQQ,2024-12-09,518.2538
2141,QQQ,2024-12-10,516.4879
2142,QQQ,2024-12-11,525.7342
2143,QQQ,2024-12-12,522.3413
2144,QQQ,2024-12-13,526.3395
2145,QQQ,2024-12-16,533.9191
2146,QQQ,2024-12-17,531.5679
2147,QQQ,2024-12-18,512.3905
2148,QQQ,2024-12-19,510.1087
2149,QQQ,2024-12-20,514.5632
2150,QQQ,2024-12-23,519.5764
2151,QQQ,2024-12-24,526.6218
2152,QQQ,2024-12-26,526.264
2153,QQQ,2024-12-27,519.2684
2154,QQQ,2024-12-30,512.3622
2155,QQQ,2024-12-31,508.0098
2156,QQQ,2025-01-02,507.0161
2157,QQQ,2025-01-03,515.3135
2158,QQQ,2025-01-06,521.2358
2159,QQQ,2025-01-07,511.9348
2160,QQQ,2025-01-08,512.0244
2161,QQQ,2025-01-10,503.9952
2162,QQQ,2025-01-13,502.3755
2163,QQQ,2025-01-14,501.8985
2164,QQQ,2025-01-15,513.4453
2165,QQQ,2025-01-16,509.8481
2166,QQQ,2025-01-17,518.4536
2167,QQQ,2025-01-21,521.4943
2168,QQQ,2025-01-22,528.162
2169,QQQ,2025-01-23,529.2849
2170,QQQ,2025-01-24,526.2938
2171,QQQ,2025-01-27,510.971
2172,QQQ,2025-01-28,518.5232
2173,QQQ,2025-01-29,517.5493
2174,QQQ,2025-01-30,519.7553
2175,QQQ,2025-01-31,519.0001
2176,QQQ,2025-02-03,514.8464
2177,QQQ,2025-02-04,521.1664
2178,QQQ,2025-02-05,523.5314
2179,QQQ,2025-02-06,526.264
2180,QQQ,2025-02-07,519.6261
2181,QQQ,2025-02-10,525.9162
2182,QQQ,2025-02-11,524.6642
2183,QQQ,2025-02-12,524.9723
2184,QQQ,2025-02-13,532.5244
2185,QQQ,2025-02-14,534.7603
2186,QQQ,2025-02-18,535.9725
2187,QQQ,2025-02-19,536.1216
2188,QQQ,2025-02-20,533.8459
2189,QQQ,2025-02-21,522.7662
2190,QQQ,2025-02-24,516.5953
2191,QQQ,2025-02-25,510.0866
2192,QQQ,2025-02-26,511.3187
2193,QQQ,2025-02-27,497.1188
2194,QQQ,2025-02-28,504.9691
2195,QQQ,2025-03-03,493.9191
2196,QQQ,2025-03-04,492.4285
2197,QQQ,2025-03-05,498.8478
2198,QQQ,2025-03-06,485.1248
2199,QQQ,2025-03-07,488.6922
2200,QQQ,2025-03-10,469.7523
2201,QQQ,2025-03-11,468.6294
2202,QQQ,2025-03-12,473.9159
2203,QQQ,2025-03-13,465.3899
2204,QQQ,2025-03-14,476.6386
2205,QQQ,2025-03-17,479.729
2206,QQQ,2025-03-18,471.5509
2207,QQQ,2025-03-19,477.8609
2208,QQQ,2025-03-20,476.2412
2209,QQQ,2025-03-21,477.8112
2210,QQQ,2025-03-24,488.2964
2211,QQQ,2025-03-25,491.0829
2212,QQQ,2025-03-26,482.0467
2213,QQQ,2025-03-27,479.3
2214,QQQ,2025-03-28,466.6811
2215,QQQ,2025-03-31,466.6612
2216,QQQ,2025-04-01,470.423
2217,QQQ,2025-04-02,473.8563
2218,QQQ,2025-04-03,448.4891
2219,QQQ,2025-04-04,420.6339
2220,QQQ,2025-04-07,421.649
2221,QQQ,2025-04-08,414.0558
2222,QQQ,2025-04-09,463.7552
2223,QQQ,2025-04-10,444.0307
2224,QQQ,2025-04-11,452.2111
2225,QQQ,2025-04-14,455.2763
2226,QQQ,2025-04-15,455.7838
2227,QQQ,2025-04-16,442.0403
2228,QQQ,2025-04-17,441.9607
2229,QQQ,2025-04-21,431.0237
2230,QQQ,2025-04-22,442.3389
2231,QQQ,2025-04-23,452.3704
2232,QQQ,2025-04-24,465.0988
2233,QQQ,2025-04-25,470.2836
2234,QQQ,2025-04-28,470.1344
2235,QQQ,2025-04-29,473.2393
2236,QQQ,2025-04-30,473.1796
2237,QQQ,2025-05-01,479.3597
2238,QQQ,2025-05-02,486.4752
2239,QQQ,2025-05-05,483.5892
2240,QQQ,2025-05-06,479.091
2241,QQQ,2025-05-07,480.9719
2242,QQQ,2025-05-08,485.9379
2243,QQQ,2025-05-09,485.6194
2244,QQQ,2025-05-12,505.4036
2245,QQQ,2025-05-13,513.1063
2246,QQQ,2025-05-14,516.1815
2247,QQQ,2025-05-15,516.7487
2248,QQQ,2025-05-16,518.9979
2249,QQQ,2025-05-19,519.4954
2250,QQQ,2025-05-20,517.7639
2251,QQQ,2025-05-21,510.5687
2252,QQQ,2025-05-22,511.5241
2253,QQQ,2025-05-23,506.7869
2254,QQQ,2025-05-27,518.7092
2255,QQQ,2025-05-28,516.4103
2256,QQQ,2025-05-29,517.4254
2257,QQQ,2025-05-30,516.6094
2258,QQQ,2025-06-02,520.6897
2259,QQQ,2025-06-03,524.7599
2260,QQQ,2025-06-04,526.2229
2261,QQQ,2025-06-05,522.262
2262,QQQ,2025-06-06,527.3672
2263,QQQ,2025-06-09,528.1436
2264,QQQ,2025-06-10,531.6367
2265,QQQ,2025-06-11,529.8453
2266,QQQ,2025-06-12,531.0893
2267,QQQ,2025-06-13,524.4216
2268,QQQ,2025-06-16,531.7162
2269,QQQ,2025-06-17,526.5314
2270,QQQ,2025-06-18,526.4417
2271,QQQ,2025-06-20,524.2922
2272,QQQ,2025-06-23,529.6832
2273,QQQ,2025-06-24,537.7832
2274,QQQ,2025-06-25,539.158
2275,QQQ,2025-06-26,544.1993
2276,QQQ,2025-06-27,546.0624
2277,QQQ,2025-06-30,549.5992
2278,QQQ,2025-07-01,544.9664
2279,QQQ,2025-07-02,548.7623
2280,QQQ,2025-07-03,554.1623
2281,QQQ,2025-07-07,549.9879
2282,QQQ,2025-07-08,550.2967
2283,QQQ,2025-07-09,554.1922
2284,QQQ,2025-07-10,553.3952
2285,QQQ,2025-07-11,552.1498
2286,QQQ,2025-07-14,554.1524
2287,QQQ,2025-07-15,554.6604
2288,QQQ,2025-07-16,555.2283
2289,QQQ,2025-07-17,559.7216
2290,QQQ,2025-07-18,559.1837
2291,QQQ,2025-07-21,562.0829
2292,QQQ,2025-07-22,559.1737
2293,QQQ,2025-07-23,561.7242
2294,QQQ,2025-07-24,562.9197
2295,QQQ,2025-07-25,564.2747
2296,QQQ,2025-07-28,566.0383
2297,QQQ,2025-07-29,565.1615
2298,QQQ,2025-07-30,565.9186
2299,QQQ,2025-07-31,562.9197
2300,QQQ,2025-08-01,551.831
2301,QQQ,2025-08-04,562.0131
2302,QQQ,2025-08-05,558.1973
2303,QQQ,2025-08-06,565.2213
2304,QQQ,2025-08-07,567.1341
2305,QQQ,2025-08-08,572.4245
2306,QQQ,2025-08-11,570.7307
2307,QQQ,2025-08-12,577.9041
2308,QQQ,2025-08-13,578.1931
2309,QQQ,2025-08-14,577.7448
2310,QQQ,2025-08-15,575.2042
2311,QQQ,2025-08-18,574.975
2312,QQQ,2025-08-19,567.174
2313,QQQ,2025-08-20,563.8065
2314,QQQ,2025-08-21,561.1962
2315,QQQ,2025-08-22,569.854
2316,QQQ,2025-08-25,568.2102
2317,QQQ,2025-08-26,570.4916
2318,QQQ,2025-08-27,571.3684
2319,QQQ,2025-08-28,574.9451
2320,QQQ,2025-08-29,568.2899
2321,QQQ,2025-09-02,563.5276
2322,QQQ,2025-09-03,567.9611
2323,QQQ,2025-09-04,573.1019
2324,QQQ,2025-09-05,573.9289
2325,QQQ,2025-09-08,576.7285
2326,QQQ,2025-09-09,578.3624
2327,QQQ,2025-09-10,578.5518
2328,QQQ,2025-09-11,581.9193
2329,QQQ,2025-09-12,584.4897
2330,QQQ,2025-09-15,589.4911
2331,QQQ,2025-09-16,588.9929
2332,QQQ,2025-09-17,587.8173
2333,QQQ,2025-09-18,593.1177
2334,QQQ,2025-09-19,597.1327
2335,QQQ,2025-09-22,600.6677
2336,QQQ,2025-09-23,596.6779
2337,QQQ,2025-09-24,594.5833
2338,QQQ,2025-09-25,592.0198
2339,QQQ,2025-09-26,594.4536
2340,QQQ,2025-09-29,597.2065
2341,QQQ,2025-09-30,598.8424
2342,QQQ,2025-10-01,601.715
2343,QQQ,2025-10-02,604.1887
2344,QQQ,2025-10-03,601.6453
2345,QQQ,2025-10-06,606.1637
2346,QQQ,2025-10-07,602.9719
2347,QQQ,2025-10-08,609.8842
2348,QQQ,2025-10-09,609.1461
2349,QQQ,2025-10-10,588.0001
2350,QQQ,2025-10-13,600.4782
2351,QQQ,2025-10-14,596.4785
2352,QQQ,2025-10-15,600.6877
2353,QQQ,2025-10-16,598.4634
2354,QQQ,2025-10-17,602.3933
2355,QQQ,2025-10-20,609.9839
2356,QQQ,2025-10-21,609.8244
2357,QQQ,2025-10-22,603.9493
2358,QQQ,2025-10-23,609.0264
2359,QQQ,2025-10-24,615.5298
2360,QQQ,2025-10-27,626.4919
2361,QQQ,2025-10-28,631.3096
2362,QQQ,2025-10-29,634.1523
2363,QQQ,2025-10-30,624.457
2364,QQQ,2025-10-31,627.4694
2365,QQQ,2025-11-03,630.4717
2366,QQQ,2025-11-04,617.6743
2367,QQQ,2025-11-05,621.6942
2368,QQQ,2025-11-06,610.1136
2369,QQQ,2025-11-07,608.1885
2370,QQQ,2025-11-10,621.6442
2371,QQQ,2025-11-11,619.9885
2372,QQQ,2025-11-12,619.4997
2373,QQQ,2025-11-13,606.852
2374,QQQ,2025-11-14,607.3108
2375,QQQ,2025-11-17,602.124
2376,QQQ,2025-11-18,594.7927
2377,QQQ,2025-11-19,598.3436
2378,QQQ,2025-11-20,584.1797
2379,QQQ,2025-11-21,588.5686
2380,QQQ,2025-11-24,603.6202
2381,QQQ,2025-11-25,607.3408
2382,QQQ,2025-11-26,612.707
2383,QQQ,2025-11-28,617.6743
2384,QQQ,2025-12-01,615.5996
2385,QQQ,2025-12-02,620.4173
2386,QQQ,2025-12-03,621.9335
2387,QQQ,2025-12-04,621.355
2388,QQQ,2025-12-05,623.8885
2389,QQQ,2025-12-08,622.6915
2390,QQQ,2025-12-09,623.4595
2391,QQQ,2025-12-10,626.0131
2392,QQQ,2025-12-11,623.9883
2393,QQQ,2025-12-12,612.0587
2394,QQQ,2025-12-15,608.9865
2395,QQQ,2025-12-16,610.1934
2396,QQQ,2025-12-17,598.8823
2397,QQQ,2025-12-18,607.5601
2398,QQQ,2025-12-19,615.48
2399,QQQ,2025-12-22,618.4302
2400,QQQ,2025-12-23,621.3265
2401,QQQ,2025-12-24,623.1443
2402,QQQ,2025-12-26,623.1043
2403,QQQ,2025-12-29,620.0881
2404,QQQ,2025-12-30,618.6499
2405,QQQ,2025-12-31,613.5364
2406,QQQ,2026-01-02,612.3479
2407,QQQ,2026-01-05,617.2117
2408,QQQ,2026-01-06,622.6349
2409,QQQ,2026-01-07,623.2342
2410,QQQ,2026-01-08,619.6886
2411,QQQ,2026-01-09,625.8608
2412,QQQ,2026-01-12,626.3802
2413,QQQ,2026-01-13,625.4514
2414,QQQ,2026-01-14,618.7698
2415,QQQ,2026-01-15,620.997
2416,QQQ,2026-01-16,620.4777
2417,QQQ,2026-01-20,607.2943
2418,QQQ,2026-01-21,615.5039
2419,QQQ,2026-01-22,619.9783
2420,QQQ,2026-01-23,621.9358
2421,QQQ,2026-01-26,624.6724
2422,QQQ,2026-01-27,630.3352
2423,QQQ,2026-01-28,632.4225
2424,QQQ,2026-01-29,628.6373
2425,QQQ,2026-01-30,621.0869
2426,QQQ,2026-02-02,625.3515
2427,QQQ,2026-02-03,615.7436
2428,QQQ,2026-02-04,604.9872
2429,QQQ,2026-02-05,596.2782
2430,QQQ,2026-02-06,608.8823
2431,QQQ,2026-02-09,613.5464
